"Time","S","R"
0,100,0
0.000601984850164802,99,0
0.017496434571008,98,0
0.0260762431242257,99,0
0.0320205674434865,100,0
0.0329119184813452,101,0
0.0369452129632322,100,0
0.0450136680806801,101,0
0.0774929061069876,102,0
0.0854068733592717,101,0
0.087540546622246,102,0
0.0934801893386259,103,0
0.102504597021314,102,0
0.106496202835934,103,0
0.108695547751669,104,0
0.132780706066372,105,0
0.139888403149322,106,0
0.144716040229947,107,0
0.155861764629167,106,0
0.162321744135547,107,0
0.165938495678631,108,0
0.166940434130164,109,0
0.169806747507473,110,0
0.171398343609687,109,0
0.191703065925674,110,0
0.195150056406306,111,0
0.20341395024542,110,0
0.22066950759375,111,0
0.225386017078127,110,0
0.226068003933627,111,0
0.226143252198354,110,0
0.22704334527815,111,0
0.230988726939379,112,0
0.239330184183498,111,0
0.243637797071914,112,0
0.245185669479965,113,0
0.245200819463602,114,0
0.247895847930384,115,0
0.249272388086865,116,0
0.249555614301275,117,0
0.253662397748539,118,0
0.256105136011894,119,0
0.261313445508155,120,0
0.264895451936634,119,0
0.268597551416759,120,0
0.269794178780361,121,0
0.277397496613803,120,0
0.278831721477478,119,0
0.279839058597733,120,0
0.294927668490135,119,0
0.312461545308168,118,0
0.312968931244774,119,0
0.316575191679708,120,0
0.32291379219484,121,0
0.339003621032796,122,0
0.343503278056842,123,0
0.347569477828576,124,0
0.360468898277637,125,0
0.378714347002487,126,0
0.379519229102221,127,0
0.379551017224536,126,0
0.384288706380252,125,0
0.389085694745686,124,0
0.403447583867437,123,0
0.40825606195349,124,0
0.415798867559832,125,0
0.420756234029248,124,0
0.428324248581198,125,0
0.430958916584565,124,0
0.435897251982952,123,0
0.438907561968001,124,0
0.446163084457777,123,0
0.450731546025727,124,0
0.45527262692859,125,0
0.45785828460356,124,0
0.45876324453802,125,0
0.460306947836947,126,0
0.460397108066274,125,0
0.462321880665509,124,0
0.465225623735802,125,0
0.485384069022698,126,0
0.489055416497458,127,0
0.496206385773712,126,0
0.498190794639526,127,0
0.507474836011008,126,0
0.50910482698818,127,0
0.517803582166222,128,0
0.521672564818858,127,0
0.525156087928677,126,0
0.527053543650502,125,0
0.528262931550143,126,0
0.529657224793338,127,0
0.531344621925973,126,0
0.536068589376,125,0
0.541976639212505,124,0
0.544960758837858,125,0
0.545751584909777,126,0
0.545781975981623,127,0
0.555044834891502,128,0
0.561673968428951,127,0
0.567685308611488,128,0
0.571201644210627,127,0
0.574209355628244,128,0
0.575933442864416,129,0
0.595464912599319,128,0
0.597526456031614,129,0
0.597918143448618,128,0
0.605243030301072,127,0
0.61508877409542,128,0
0.629509837370379,129,0
0.630082101939847,128,0
0.654315952884803,129,0
0.662165178627575,130,0
0.662863711359353,129,0
0.665154104822416,128,0
0.667827175756889,129,0
0.669319068236809,128,0
0.676507300126458,129,0
0.677003337122901,128,0
0.685943413476328,129,0
0.688218176328851,130,0
0.69846425523376,131,0
0.707941347978413,132,0
0.709101962409906,133,0
0.709256508017332,134,0
0.711531374167676,135,0
0.711712478693753,134,0
0.712487162680446,133,0
0.718683984373213,134,0
0.720774568476586,135,0
0.721905085945891,134,0
0.745108007297556,135,0
0.746285872464951,136,0
0.758797707368905,137,0
0.761668032506336,138,0
0.765498623585681,139,0
0.772422013644768,140,0
0.777188881183217,141,0
0.779988274487297,142,0
0.783160735540606,143,0
0.78626840147063,144,0
0.788458051778479,143,0
0.791711747473799,144,0
0.794190063067441,143,0
0.815344231806085,144,0
0.821155638085704,145,0
0.821317464088143,146,0
0.822509909822809,147,0
0.822687414824168,148,0
0.825389166629642,147,0
0.827490544909197,148,0
0.83155939098441,147,0
0.832571134698403,148,0
0.833489013297245,149,0
0.836605930151471,150,0
0.839754053702206,149,0
0.843255410976429,150,0
0.84723306527299,151,0
0.864160987469523,152,0
0.864642898351438,153,0
0.866175957558316,152,0
0.869235348709727,151,0
0.87167158061703,150,0
0.872547415087295,151,0
0.87424623592601,152,0
0.878713453039458,153,0
0.879619050641122,154,0
0.882283373315782,155,0
0.886597353273928,156,0
0.89143811750592,157,0
0.895344532819575,156,0
0.898435029322762,155,0
0.901992081667425,154,0
0.902958186701833,155,0
0.910910905097504,156,0
0.911401590977248,157,0
0.913233611179458,158,0
0.91491617246054,157,0
0.92069898270266,156,0
0.926655791230455,157,0
0.931143522144686,158,0
0.937658307050933,159,0
0.945656244920038,160,0
0.947787478219398,161,0
0.951695804704589,160,0
