"Time","S","R1","R2","RB"
0,1000,0,0,0
1e-04,1000,0,0,0
2e-04,998,0,0,0
3e-04,999,0,0,0
4e-04,999,0,0,0
5e-04,998,0,0,0
6e-04,999,0,0,0
7e-04,999,0,0,0
8e-04,999,0,0,0
9e-04,999,0,0,0
0.001,999,0,0,0
0.0011,999,0,0,0
0.0012,999,0,0,0
0.0013,999,0,0,0
0.0014,999,0,0,0
0.0015,999,0,0,0
0.0016,999,0,0,0
0.0017,999,0,0,0
0.0018,1000,0,0,0
0.0019,1000,0,0,0
0.002,1000,0,0,0
0.0021,1000,0,0,0
0.0022,1001,0,0,0
0.0023,1001,0,0,0
0.0024,1002,0,0,0
0.0025,1002,0,0,0
0.0026,1002,0,0,0
0.0027,1001,0,0,0
0.0028,1001,0,0,0
0.0029,1001,0,0,0
0.003,1001,0,0,0
0.0031,1001,0,0,0
0.0032,1001,0,0,0
0.0033,1001,0,0,0
0.0034,1001,0,0,0
0.0035,1001,0,0,0
0.0036,1001,0,0,0
0.0037,1001,0,0,0
0.0038,1001,0,0,0
0.0039,1000,0,0,0
0.004,1000,0,0,0
0.0041,1000,0,0,0
0.0042,1000,0,0,0
0.0043,1000,0,0,0
0.0044,1000,0,0,0
0.0045,999,0,0,0
0.0046,999,0,0,0
0.0047,999,0,0,0
0.0048,999,0,0,0
0.0049,999,0,0,0
0.005,999,0,0,0
0.0051,999,0,0,0
0.0052,999,0,0,0
0.0053,999,0,0,0
0.0054,999,0,0,0
0.0055,999,0,0,0
0.0056,999,0,0,0
0.0057,999,0,0,0
0.0058,998,0,0,0
0.0059,998,0,0,0
0.006,998,0,0,0
0.0061,998,0,0,0
0.0062,997,0,0,0
0.0063,997,0,0,0
0.0064,997,0,0,0
0.0065,997,0,0,0
0.0066,997,0,0,0
0.0067,997,0,0,0
0.0068,997,0,0,0
0.0069,998,0,0,0
0.007,998,0,0,0
0.0071,998,0,0,0
0.00720000000000001,998,0,0,0
0.00730000000000001,998,0,0,0
0.00740000000000001,998,0,0,0
0.00750000000000001,998,0,0,0
0.00760000000000001,998,0,0,0
0.00770000000000001,998,0,0,0
0.00780000000000001,997,0,0,0
0.00790000000000001,997,0,0,0
0.00800000000000001,996,0,0,0
0.00810000000000001,996,0,0,0
0.00820000000000001,997,0,0,0
0.0083,997,0,0,0
0.0084,997,0,0,0
0.0085,997,0,0,0
0.0086,997,0,0,0
0.0087,996,0,0,0
0.0088,996,0,0,0
0.0089,996,0,0,0
0.009,996,0,0,0
0.0091,996,0,0,0
0.0092,996,0,0,0
0.0093,996,0,0,0
0.0094,996,0,0,0
0.0095,996,0,0,0
0.0096,996,0,0,0
0.0097,996,0,0,0
0.0098,996,0,0,0
0.0099,996,0,0,0
0.01,996,0,0,0
0.0101,996,0,0,0
0.0102,997,0,0,0
0.0103,997,0,0,0
0.0104,996,0,0,0
0.0105,996,0,0,0
0.0106,996,0,0,0
0.0107,996,0,0,0
0.0108,997,0,0,0
0.0109,997,0,0,0
0.011,997,0,0,0
0.0111,997,0,0,0
0.0112,998,0,0,0
0.0113,999,0,0,0
