"Time","S","R1","R2","RB"
0,1000,0,0,0
0.1,971,0,0,0
0.2,970,0,0,0
0.3,972,0,0,0
0.4,967,0,0,0
0.5,969,0,0,0
0.6,956,0,0,0
0.7,951,0,0,0
0.8,950,0,0,0
0.9,949,0,0,0
1,951,0,0,0
1.1,931,0,0,0
1.2,952,0,0,0
1.3,943,0,0,0
1.4,941,0,0,0
1.5,956,0,0,0
1.6,951,0,0,0
1.7,970,0,0,0
1.8,970,0,0,0
1.9,956,0,0,0
2,947,0,0,0
2.1,962,0,0,0
2.2,951,0,0,0
2.3,952,0,0,0
2.4,914,0,0,0
2.5,909,0,0,0
2.6,888,0,0,0
2.7,870,0,0,0
2.8,880,0,0,0
2.9,880,0,0,0
3,863,0,0,0
3.1,866,0,0,0
3.2,873,0,0,0
3.3,875,0,0,0
3.4,853,0,0,0
3.5,852,0,0,0
3.6,845,0,0,0
3.7,834,0,0,0
3.8,819,0,0,0
3.9,821,0,0,0
4,825,0,0,0
4.1,820,0,0,0
4.2,818,0,0,0
4.3,815,0,0,0
4.4,799,0,0,0
4.5,809,0,0,0
4.6,809,0,0,0
4.7,818,0,0,0
4.8,800,0,0,0
4.9,790,0,0,0
5,818,0,0,0
5.1,841,0,0,0
5.2,833,0,0,0
5.3,795,0,0,0
5.4,798,0,0,0
5.5,800,0,0,0
5.6,778,0,0,0
5.7,783,0,0,0
5.8,777,0,0,0
5.9,780,0,0,0
6,781,0,0,0
6.09999999999999,782,0,0,0
6.19999999999999,780,0,0,0
6.29999999999999,764,0,0,0
6.39999999999999,764,0,0,0
6.49999999999999,735,0,0,0
6.59999999999999,739,0,0,0
6.69999999999999,750,0,0,0
6.79999999999999,769,0,0,0
6.89999999999999,771,0,0,0
6.99999999999999,762,0,0,0
7.09999999999999,732,0,0,0
7.19999999999999,702,0,0,0
7.29999999999999,696,0,0,0
7.39999999999999,699,0,0,0
7.49999999999999,706,0,0,0
7.59999999999999,698,0,0,0
7.69999999999999,706,0,0,0
7.79999999999999,694,0,0,0
7.89999999999999,684,0,0,0
7.99999999999999,683,0,0,0
8.09999999999999,696,0,0,0
8.19999999999999,673,0,0,0
8.29999999999999,660,0,0,0
8.39999999999999,655,0,0,0
8.49999999999999,674,0,0,0
8.59999999999999,658,0,0,0
8.69999999999999,659,0,0,0
8.79999999999998,649,0,0,0
8.89999999999998,630,0,0,0
8.99999999999998,624,0,0,0
9.09999999999998,625,0,0,0
9.19999999999998,626,0,0,0
9.29999999999998,613,0,0,0
9.39999999999998,629,0,0,0
9.49999999999998,642,0,0,0
9.59999999999998,643,0,0,0
9.69999999999998,654,0,0,0
9.79999999999998,669,0,0,0
9.89999999999998,661,0,0,0
9.99999999999998,645,0,0,0
10.1,661,0,0,0
