"Time","S","R1","R2","RB"
0,1000,0,0,0
0.1,1038,0,0,0
0.2,1091,0,0,0
0.3,1139,0,0,0
0.4,1160,0,0,0
0.5,1222,0,0,0
0.6,1252,0,0,0
0.7,1291,0,0,0
0.8,1325,0,0,0
0.9,1345,0,0,0
1,1369,0,0,0
1.1,1428,0,0,0
1.2,1454,0,0,0
1.3,1482,0,0,0
1.4,1479,0,0,0
1.5,1503,0,0,0
1.6,1544,0,0,0
1.7,1579,0,0,0
1.8,1636,0,0,0
1.9,1680,0,0,0
2,1761,0,0,0
2.1,1778,0,0,0
2.2,1815,0,0,0
2.3,1842,0,0,0
2.4,1864,0,0,0
2.5,1950,0,0,0
2.6,2043,0,0,0
2.7,2134,0,0,0
2.8,2188,0,0,0
2.9,2260,0,0,0
3,2320,0,0,0
3.1,2397,0,0,0
3.2,2436,0,0,0
3.3,2531,0,0,0
3.4,2620,0,0,0
3.5,2740,0,0,0
3.6,2847,0,0,0
3.7,2923,0,0,0
3.8,2996,0,0,0
3.9,3100,0,0,0
4,3207,0,0,0
4.1,3274,0,0,0
4.2,3388,0,0,0
4.3,3501,0,0,0
4.4,3577,0,0,0
4.5,3665,0,0,0
4.6,3783,0,0,0
4.7,3854,0,0,0
4.8,3923,0,0,0
4.9,4009,0,0,0
5,4128,0,0,0
5.1,4297,0,0,0
5.2,4422,0,0,0
5.3,4528,0,0,0
5.4,4690,0,0,0
5.5,4845,0,0,0
5.6,4951,0,0,0
5.7,5076,0,0,0
5.8,5107,0,0,0
5.9,5226,0,0,0
6,5396,0,0,0
6.09999999999999,5523,0,0,0
6.19999999999999,5681,0,0,0
6.29999999999999,5817,0,0,0
6.39999999999999,5985,0,0,0
6.49999999999999,6105,0,0,0
6.59999999999999,6300,0,0,0
6.69999999999999,6450,0,0,0
6.79999999999999,6559,0,1,0
6.89999999999999,6721,0,1,0
6.99999999999999,6983,0,2,0
7.09999999999999,7209,0,3,0
7.19999999999999,7389,0,4,0
7.29999999999999,7647,0,4,0
7.39999999999999,7884,0,5,0
7.49999999999999,8065,0,5,0
7.59999999999999,8345,0,4,0
7.69999999999999,8641,0,3,0
7.79999999999999,8856,0,3,0
7.89999999999999,9097,0,4,0
7.99999999999999,9311,0,4,0
8.09999999999999,9529,0,4,0
8.19999999999999,9786,0,5,0
8.29999999999999,10119,0,6,0
8.39999999999999,10376,0,6,0
8.49999999999999,10686,0,7,0
8.59999999999999,10937,0,6,0
8.69999999999999,11305,0,4,0
8.79999999999998,11600,0,4,0
8.89999999999998,11838,0,4,0
8.99999999999998,12286,0,4,0
9.09999999999998,12557,0,4,0
9.19999999999998,12966,0,4,0
9.29999999999998,13290,0,5,0
9.39999999999998,13625,0,4,0
9.49999999999998,14072,0,4,0
9.59999999999998,14333,0,7,0
9.69999999999998,14749,0,7,0
9.79999999999998,15328,0,5,0
9.89999999999998,15712,0,8,0
9.99999999999998,16085,0,7,0
10.1,16638,0,6,0
