Time S R 
4.38107 60 0 
4.390872 61 0 
4.423296 60 0 
4.424021 61 0 
4.445121 60 0 
4.446212 59 0 
4.46682 60 0 
4.47092 61 0 
4.474932 60 0 
4.506686 61 0 
4.508927 62 0 
4.51413 61 0 
4.52132 60 0 
4.540736 61 0 
4.543996 62 0 
4.556294 61 0 
4.565981 62 0 
4.577962 63 0 
4.582003 64 0 
4.588888 65 0 
4.59413 66 0 
4.597789 65 0 
4.598672 66 0 
4.598744 67 0 
4.600206 68 0 
4.621419 67 0 
4.626194 68 0 
4.63475 67 0 
4.64701 66 0 
4.654916 67 0 
4.655933 68 0 
4.657408 67 0 
4.667787 68 0 
4.679872 67 0 
4.692483 68 0 
4.693072 67 0 
4.708238 68 0 
4.720865 69 0 
4.729057 70 0 
4.750336 71 0 
4.752565 72 0 
4.75867 73 0 
4.783424 74 0 
4.801745 75 0 
4.802413 74 0 
4.811294 75 0 
4.837741 76 0 
4.839618 77 0 
4.849242 78 0 
4.850785 79 0 
4.855361 80 0 
4.863822 79 0 
4.865436 80 0 
4.876051 79 0 
4.883199 80 0 
4.885352 79 0 
4.893334 80 0 
4.912487 79 0 
4.915619 78 0 
4.915811 79 0 
4.9365 80 0 
4.941599 81 0 
4.941793 82 0 
4.950207 83 0 
4.960536 84 0 
4.960874 85 0 
4.962006 84 0 
4.965148 85 0 
4.980486 86 0 
4.980747 87 0 
4.982575 88 0 
4.986352 87 0 
4.989164 88 0 
4.989255 89 0 
4.989757 88 0 
5.010032 89 0 
5.021337 90 0 
5.028143 89 0 
5.028145 90 0 
5.0403 91 0 
5.04671 90 0 
5.055847 91 0 
5.058824 92 0 
5.059586 93 0 
5.060001 94 0 
5.063745 95 0 
5.0744 94 0 
5.074975 95 0 
5.075552 96 0 
5.09107 97 0 
5.103353 96 0 
5.106868 97 0 
5.107287 98 0 
5.108623 99 0 
5.114747 100 0 
5.125475 101 0 
5.12641 102 0 
5.130782 101 0 
5.130952 100 0 
5.132991 101 0 
5.133961 100 0 
5.137164 99 0 
5.137569 98 0 
5.138618 99 0 
5.139329 98 0 
5.140108 99 0 
5.152115 98 0 
5.176233 97 0 
5.187751 98 0 
5.202857 97 0 
5.203805 98 0 
5.207185 99 0 
5.207342 100 0 
5.208765 101 0 
5.220105 102 0 
5.224076 103 0 
5.231721 104 0 
5.234407 105 0 
5.249302 106 0 
5.266818 105 0 
5.286202 106 0 
5.297511 105 0 
5.298994 106 0 
5.317985 107 0 
5.327056 106 0 
5.332814 107 0 
5.336423 106 0 
5.339575 107 0 
5.342172 108 0 
5.343566 107 0 
5.352341 108 0 
5.355209 109 0 
5.355828 110 0 
5.355912 111 0 
5.373564 112 0 
5.375096 113 0 
5.375893 114 0 
5.379406 115 0 
5.381804 116 0 
5.385082 115 0 
5.388867 114 0 
5.391417 115 0 
5.394554 116 0 
5.41733 117 0 
5.420263 116 0 
5.424763 117 0 
5.425846 116 0 
5.435581 117 0 
5.437292 118 0 
5.438489 119 0 
5.447318 120 0 
5.457994 121 0 
5.4608 122 0 
5.471985 123 0 
5.474224 122 0 
5.477741 121 0 
5.480355 120 0 
5.494277 121 0 
5.494529 122 0 
5.498902 123 0 
5.512741 122 0 
5.519339 121 0 
5.532792 122 0 
5.539402 123 0 
5.540505 124 0 
5.549026 125 0 
5.55608 124 0 
5.556117 125 0 
5.560186 124 0 
5.576767 125 0 
5.606266 124 0 
5.61598 125 0 
5.617703 126 0 
5.635433 127 0 
5.635571 128 0 
5.639691 129 0 
5.640609 128 0 
5.643604 129 0 
5.652148 128 0 
5.662824 127 0 
5.669463 128 0 
5.673094 129 0 
5.673593 130 0 
5.680993 131 0 
5.688538 132 0 
5.691358 133 0 
5.697248 134 0 
5.698849 135 0 
5.699121 136 0 
5.70044 137 0 
5.703534 136 0 
5.709432 137 0 
5.710974 136 0 
5.711522 135 0 
5.713233 136 0 
5.716862 137 0 
5.720271 138 0 
5.723297 137 0 
5.726851 136 0 
5.728413 135 0 
5.731399 136 0 
5.740963 137 0 
5.743112 138 0 
5.747291 137 0 
5.750994 138 0 
5.75482 139 0 
5.75502 138 0 
5.757249 139 0 
5.759182 140 0 
5.767247 141 0 
5.77356 140 0 
5.776794 141 0 
5.789189 142 0 
5.8097 143 0 
5.817096 142 0 
5.835039 143 0 
5.837647 144 0 
5.839517 145 0 
5.840714 144 0 
5.849228 145 0 
5.858649 146 0 
5.87179 147 0 
5.871805 148 0 
5.884756 149 0 
5.897234 148 0 
5.898739 149 0 
5.900686 150 0 
5.90589 149 0 
5.906131 148 0 
5.908955 147 0 
5.912948 146 0 
5.914938 147 0 
5.920524 148 0 
5.922491 149 0 
5.926502 148 0 
5.935054 147 0 
5.940482 148 0 
5.941386 147 0 
5.948652 148 0 
5.948747 149 0 
5.948802 150 0 
5.965576 149 0 
5.969304 148 0 
5.971467 149 0 
5.976308 150 0 
5.977929 149 0 
5.979199 148 0 
5.98415 147 0 
5.99203 146 0 
5.993702 147 0 
5.994778 146 0 
5.994779 147 0 
5.997512 148 0 
5.998825 147 0 
5.999656 148 0 
5.999701 149 0 
6.000124 150 0 
6.012358 151 0 
6.012628 150 0 
6.016244 151 0 
6.016383 152 0 
6.021801 153 0 
6.022064 154 0 
6.026852 153 0 
6.032161 154 0 
6.036171 155 0 
6.036917 156 0 
6.039092 155 0 
6.049359 154 0 
6.055024 155 0 
6.055392 154 0 
6.061084 155 0 
6.062331 156 0 
6.065533 155 0 
6.066322 156 0 
6.076115 157 0 
6.077104 158 0 
6.080561 157 0 
6.093203 158 0 
6.093825 157 0 
6.096575 158 0 
6.101926 157 0 
6.112856 158 0 
6.115192 157 0 
6.12088 158 0 
6.126618 159 0 
6.130816 160 0 
6.134073 161 0 
6.137398 160 0 
6.138311 159 0 
6.138568 160 0 
6.144431 161 0 
6.159718 160 0 
6.161227 159 0 
6.164397 158 0 
6.168782 159 0 
6.169153 160 0 
6.169582 161 0 
6.169794 162 0 
6.176386 161 0 
6.1776 162 0 
6.186522 163 0 
6.189195 164 0 
6.191366 165 0 
6.195501 166 0 
6.195938 167 0 
6.209449 166 0 
6.214802 167 0 
6.22317 168 0 
6.229634 169 0 
6.231269 168 0 
6.233668 169 0 
6.235334 170 0 
6.237505 171 0 
6.243364 172 0 
6.243642 171 0 
6.246873 172 0 
6.247123 171 0 
6.256428 172 0 
6.262707 173 0 
6.264586 172 0 
6.265771 173 0 
6.270907 174 0 
6.27602 173 0 
6.277195 172 0 
6.277625 171 0 
6.287556 172 0 
6.289081 171 0 
6.299544 172 0 
6.299648 173 0 
6.306217 172 0 
6.308119 173 0 
6.30987 174 0 
6.310278 175 0 
6.311053 176 0 
6.312262 175 0 
6.315102 176 0 
6.326633 177 0 
6.343377 176 0 
6.346979 177 0 
6.348343 178 0 
6.348987 177 0 
6.352838 178 0 
6.353622 179 0 
6.353952 180 0 
6.356443 181 0 
6.358557 182 0 
6.371355 183 0 
6.376245 184 0 
6.376263 183 0 
6.376642 182 0 
6.376975 183 0 
6.381104 182 0 
6.381872 183 0 
6.382671 184 0 
6.392285 183 0 
6.393929 184 0 
6.399071 185 0 
6.401683 184 0 
6.402775 183 0 
6.403231 182 0 
6.409339 183 0 
6.411969 182 0 
6.413109 183 0 
6.41393 182 0 
6.417258 183 0 
6.418677 182 0 
6.420539 181 0 
6.423152 180 0 
6.42483 181 0 
6.427076 182 0 
6.429819 181 0 
6.430963 180 0 
6.432565 181 0 
6.433269 182 0 
6.434452 181 0 
6.434674 180 0 
6.435468 181 0 
6.441339 182 0 
6.443911 183 0 
6.444403 184 0 
6.445683 183 0 
6.44694 184 0 
6.450066 185 0 
6.450746 184 0 
6.459352 183 0 
6.467314 182 0 
6.467315 181 0 
6.469072 182 0 
6.469861 183 0 
6.475607 184 0 
6.476547 183 0 
6.482516 184 0 
6.483704 183 0 
6.484064 182 0 
6.48583 183 0 
6.488452 184 0 
6.491375 185 0 
6.500225 186 0 
6.502584 187 0 
6.504546 188 0 
6.505542 187 0 
6.511042 188 0 
6.512742 187 0 
6.51674 188 0 
6.521491 189 0 
6.527683 188 0 
6.534903 189 0 
6.539105 188 0 
6.540975 189 0 
6.542829 190 0 
6.544548 191 0 
6.544658 192 0 
6.551069 193 0 
6.561901 192 0 
6.563993 193 0 
6.565464 194 0 
6.570402 195 0 
6.570703 196 0 
6.570872 197 0 
6.572511 196 0 
6.573821 197 0 
6.582662 196 0 
6.583257 197 0 
6.602044 196 0 
6.605629 195 0 
6.608709 196 0 
6.609701 197 0 
6.611563 196 0 
6.614657 197 0 
6.61497 198 0 
6.615887 199 0 
6.616259 200 0 
6.617683 201 0 
6.619066 202 0 
6.619402 201 0 
6.620427 202 0 
6.621527 203 0 
6.623746 204 0 
6.625396 205 0 
6.628914 204 0 
6.630026 205 0 
6.630302 206 0 
6.632191 207 0 
6.63616 208 0 
6.639997 209 0 
6.640674 210 0 
6.641377 211 0 
6.645064 212 0 
6.646042 211 0 
6.651575 212 0 
6.656841 211 0 
6.663577 210 0 
6.663684 209 0 
6.664838 210 0 
6.667346 209 0 
6.667374 210 0 
6.670847 211 0 
6.673503 210 0 
6.673805 211 0 
6.673829 212 0 
6.674219 213 0 
6.674588 212 0 
6.675098 211 0 
6.686558 210 0 
6.688291 211 0 
6.690059 212 0 
6.693592 213 0 
6.700549 212 0 
6.705736 213 0 
6.712526 214 0 
6.713742 215 0 
6.719959 216 0 
6.722333 215 0 
6.723733 214 0 
6.727064 215 0 
6.727175 216 0 
6.729318 217 0 
6.734075 218 0 
6.737435 219 0 
6.743018 218 0 
6.743407 217 0 
6.747587 216 0 
6.749742 217 0 
6.751719 218 0 
6.756033 217 0 
6.757409 218 0 
6.760247 219 0 
6.761559 218 0 
6.762336 217 0 
6.763659 218 0 
6.772019 219 0 
6.772582 218 0 
6.773728 219 0 
6.785915 218 0 
6.788528 219 0 
6.789469 218 0 
6.793676 219 0 
6.795491 220 0 
6.796286 221 0 
6.800439 222 0 
6.802115 223 0 
6.803349 222 0 
6.808668 223 0 
6.811182 224 0 
6.81392 225 0 
6.817579 226 0 
6.820517 227 0 
6.820681 228 0 
6.821171 227 0 
6.8237 228 0 
6.825671 229 0 
6.826892 228 0 
6.829083 229 0 
6.835853 230 0 
6.841838 229 0 
6.843692 230 0 
6.845336 231 0 
6.847568 232 0 
6.852567 233 0 
6.85716 234 0 
6.859688 233 0 
6.86468 232 0 
6.865416 231 0 
6.869363 232 0 
6.86982 233 0 
6.869847 232 0 
6.873387 233 0 
6.87384 234 0 
6.876654 233 0 
6.879143 232 0 
6.888804 233 0 
6.890544 232 0 
6.893749 231 0 
6.894936 232 0 
6.901936 231 0 
6.904559 232 0 
6.909064 233 0 
6.909115 232 0 
6.909577 231 0 
6.910135 232 0 
6.915039 231 0 
6.918239 230 0 
6.918325 229 0 
6.919275 230 0 
6.923678 231 0 
6.924538 230 0 
6.925722 229 0 
6.926811 228 0 
6.929549 229 0 
6.931956 230 0 
6.933109 231 0 
6.935573 232 0 
6.938997 233 0 
6.943039 234 0 
6.949486 235 0 
6.960897 236 0 
6.963021 237 0 
6.96414 238 0 
6.966919 239 0 
6.96831 238 0 
6.977286 239 0 
6.981043 240 0 
6.988668 241 0 
6.988898 242 0 
6.991002 241 0 
6.99473 242 0 
6.998048 241 0 
7.008526 242 0 
7.010401 243 0 
7.010592 242 0 
7.011374 243 0 
7.011505 244 0 
7.012615 243 0 
7.016975 242 0 
7.018606 243 0 
7.019623 242 0 
7.031162 243 0 
7.0321 244 0 
7.033213 243 0 
7.033422 242 0 
7.034982 241 0 
7.035585 240 0 
7.0411 241 0 
7.051002 242 0 
7.051474 241 0 
7.052744 242 0 
7.060665 243 0 
7.061259 244 0 
7.061623 243 0 
7.062134 242 0 
7.066379 243 0 
7.066979 244 0 
7.069823 245 0 
7.072259 246 0 
7.07864 245 0 
7.082305 246 0 
7.082518 247 0 
7.091885 246 0 
7.096816 245 0 
7.097194 246 0 
7.097348 247 0 
7.098256 248 0 
7.105168 249 0 
7.10868 248 0 
7.108793 249 0 
7.11086 248 0 
7.112706 249 0 
7.11315 250 0 
7.113937 251 0 
7.116953 250 0 
7.118707 251 0 
7.121974 252 0 
7.125121 253 0 
7.128116 252 0 
7.132536 253 0 
7.135441 254 0 
7.135942 255 0 
7.136316 256 0 
7.140192 257 0 
7.140524 258 0 
7.141255 259 0 
7.145247 260 0 
7.14605 259 0 
7.149661 260 0 
7.154211 261 0 
7.163114 260 0 
7.163219 261 0 
7.166106 260 0 
7.166133 261 0 
7.172342 260 0 
7.176525 259 0 
7.184055 258 0 
7.185423 257 0 
7.186242 258 0 
7.190582 257 0 
7.196614 258 0 
7.20074 259 0 
7.203914 260 0 
7.20681 261 0 
7.209305 262 0 
7.210014 261 0 
7.212803 262 0 
7.213364 263 0 
7.213976 264 0 
7.219635 263 0 
7.219899 262 0 
7.222134 263 0 
7.223324 264 0 
7.224038 263 0 
7.224453 264 0 
7.228136 265 0 
7.232809 264 0 
7.233159 265 0 
7.233976 264 0 
7.238614 265 0 
7.239231 266 0 
7.240887 267 0 
7.242369 268 0 
7.244278 269 0 
7.244408 268 0 
7.244489 269 0 
7.247983 270 0 
7.250313 271 0 
7.260785 272 0 
7.262132 273 0 
7.263245 274 0 
7.263749 275 0 
7.267833 274 0 
7.268382 273 0 
7.268413 274 0 
7.272991 275 0 
7.274069 276 0 
7.279374 275 0 
7.281156 274 0 
7.282016 275 0 
7.283822 276 0 
7.28979 275 0 
7.290688 276 0 
7.294516 275 0 
7.29884 276 0 
7.305435 275 0 
7.307113 276 0 
7.313743 277 0 
7.315109 276 0 
7.316231 275 0 
7.316771 276 0 
7.31883 275 0 
7.319793 276 0 
7.320557 277 0 
7.32231 278 0 
7.322733 279 0 
7.323131 278 0 
7.324631 277 0 
7.324741 276 0 
7.328914 277 0 
7.329343 278 0 
7.332037 279 0 
7.338538 280 0 
7.34239 281 0 
7.343712 280 0 
7.345554 281 0 
7.354298 282 0 
7.356214 281 0 
7.35714 280 0 
7.36064 281 0 
7.36127 282 0 
7.363525 283 0 
7.367899 282 0 
7.368901 283 0 
7.369851 284 0 
7.370215 285 0 
7.374111 286 0 
7.377667 285 0 
7.378661 286 0 
7.38075 287 0 
7.385178 288 0 
7.389191 289 0 
7.389297 288 0 
7.389684 287 0 
7.392306 286 0 
7.392876 285 0 
7.398264 284 0 
7.402012 283 0 
7.407404 284 0 
7.408777 285 0 
7.409911 286 0 
7.410531 287 0 
7.414053 288 0 
7.415337 289 0 
7.416006 290 0 
7.417302 291 0 
7.418208 292 0 
7.42135 291 0 
7.422666 290 0 
7.424617 289 0 
7.425682 288 0 
7.427978 287 0 
7.429001 288 0 
7.42973 289 0 
7.441165 290 0 
7.444446 291 0 
7.446557 292 0 
7.44794 293 0 
7.448808 292 0 
7.450488 293 0 
7.452177 292 0 
7.455405 293 0 
7.456536 294 0 
7.458017 295 0 
7.45915 296 0 
7.460716 297 0 
7.461337 296 0 
7.461885 297 0 
7.462022 298 0 
7.464664 299 0 
7.466387 300 0 
7.46682 301 0 
7.468597 300 0 
7.472266 301 0 
7.473597 300 0 
7.47478 299 0 
7.477152 298 0 
7.479875 297 0 
7.490188 296 0 
7.491538 297 0 
7.49241 296 0 
7.493165 297 0 
7.494697 298 0 
7.497652 299 0 
7.499407 300 0 
7.500242 299 0 
7.500359 300 0 
7.500974 299 0 
7.501837 298 0 
7.50617 297 0 
7.50934 298 0 
7.509541 299 0 
7.509977 298 0 
7.512612 299 0 
7.512988 300 0 
7.514619 299 0 
7.515865 300 0 
7.517364 301 0 
7.51739 302 0 
7.518305 301 0 
7.520148 302 0 
7.524808 303 0 
7.528572 304 0 
7.529638 305 0 
7.530134 304 0 
7.532291 305 0 
7.532595 306 0 
7.533971 305 0 
7.535726 306 0 
7.540464 307 0 
7.546793 308 0 
7.556766 309 0 
7.558376 310 0 
7.560971 311 0 
7.561658 312 0 
7.563179 311 0 
7.568773 312 0 
7.569528 311 0 
7.573324 310 0 
7.576692 311 0 
7.578532 312 0 
7.582691 313 0 
7.585404 312 0 
7.586752 313 0 
7.593998 314 0 
7.595095 315 0 
7.602243 316 0 
7.604287 317 0 
7.606768 318 0 
7.610177 317 0 
7.614904 318 0 
7.61985 319 0 
7.620786 320 0 
7.621981 321 0 
7.633788 322 0 
7.634774 323 0 
7.635368 322 0 
7.640727 323 0 
7.641863 324 0 
7.645762 325 0 
7.646143 326 0 
7.646228 325 0 
7.647719 324 0 
7.648733 323 0 
7.649028 324 0 
7.649118 325 0 
7.650617 326 0 
7.650642 325 0 
7.651805 326 0 
7.65251 325 0 
7.660576 326 0 
7.660897 327 0 
7.66326 326 0 
7.666316 325 0 
7.668116 324 0 
7.669821 323 0 
7.672328 324 0 
7.674021 323 0 
7.674316 324 0 
7.680762 325 0 
7.681106 326 0 
7.68359 327 0 
7.68399 326 0 
7.684549 325 0 
7.6854 326 0 
7.68548 325 0 
7.687816 324 0 
7.688378 325 0 
7.689548 326 0 
7.69226 327 0 
7.693043 326 0 
7.694287 327 0 
7.697424 328 0 
7.699911 329 0 
7.703015 328 0 
7.704492 329 0 
7.704522 328 0 
7.708576 329 0 
7.710753 330 0 
7.712006 331 0 
7.712134 332 0 
7.716177 333 0 
7.719199 332 0 
7.721626 333 0 
7.723524 334 0 
7.723586 333 0 
7.726642 334 0 
7.728641 335 0 
7.729391 334 0 
7.733045 335 0 
7.733807 336 0 
7.735711 337 0 
7.736675 338 0 
7.738166 337 0 
7.738606 338 0 
7.738707 339 0 
7.746669 340 0 
7.747474 341 0 
7.752802 340 0 
7.753955 341 0 
7.757135 340 0 
7.758479 341 0 
7.759823 340 0 
7.76067 341 0 
7.766666 342 0 
7.768981 341 0 
7.769093 342 0 
7.770074 343 0 
7.771571 342 0 
7.773824 343 0 
7.774233 344 0 
7.775794 345 0 
7.783442 346 0 
7.786634 347 0 
7.788303 348 0 
7.792433 349 0 
7.792752 350 0 
7.797561 351 0 
7.799343 352 0 
7.801364 353 0 
7.803925 354 0 
7.806668 355 0 
7.809411 356 0 
7.811282 355 0 
7.811385 354 0 
7.812122 353 0 
7.81325 354 0 
7.814881 355 0 
7.817382 354 0 
7.81798 355 0 
7.818466 354 0 
7.819777 353 0 
7.820475 352 0 
7.821807 351 0 
7.822612 352 0 
7.822764 353 0 
7.823576 352 0 
7.824651 353 0 
7.825332 354 0 
7.825491 353 0 
7.827744 354 0 
7.827893 355 0 
7.833619 356 0 
7.836071 357 0 
7.836105 358 0 
7.841418 357 0 
7.841954 358 0 
7.842102 357 0 
7.844326 356 0 
7.844788 355 0 
7.845777 356 0 
7.846485 357 0 
7.849979 358 0 
7.854367 359 0 
7.855942 360 0 
7.858531 359 0 
7.860095 360 0 
7.869075 359 0 
7.869227 360 0 
7.86965 359 0 
7.869829 360 0 
7.870212 359 0 
7.871623 360 0 
7.871695 361 0 
7.87217 362 0 
7.876469 363 0 
7.880464 362 0 
7.881111 363 0 
7.882398 364 0 
7.883187 365 0 
7.883542 366 0 
7.884388 367 0 
7.884582 368 0 
7.889274 369 0 
7.889945 370 0 
7.890763 371 0 
7.89344 372 0 
7.893623 373 0 
7.895331 374 0 
7.896361 375 0 
7.89892 374 0 
7.904039 375 0 
7.905826 376 0 
7.908237 375 0 
7.911303 374 0 
7.911419 375 0 
7.912168 374 0 
7.914338 375 0 
7.916489 376 0 
7.918228 377 0 
7.920513 376 0 
7.920864 375 0 
7.924064 374 0 
7.926259 373 0 
7.928468 374 0 
7.932342 375 0 
7.935291 376 0 
7.938424 377 0 
7.939883 378 0 
7.940574 377 0 
7.943115 378 0 
7.943218 377 0 
7.943508 376 0 
7.943678 375 0 
7.944237 376 0 
7.947379 377 0 
7.948276 378 0 
7.949234 377 0 
7.951747 378 0 
7.953304 379 0 
7.955679 378 0 
7.956511 377 0 
7.957435 378 0 
7.958392 377 0 
7.958789 378 0 
7.960167 377 0 
7.960833 376 0 
7.968104 375 0 
7.970944 376 0 
7.971551 377 0 
7.973939 376 0 
7.97571 377 0 
7.978959 378 0 
7.9791 377 0 
7.982002 378 0 
7.983294 377 0 
7.984649 376 0 
7.986758 377 0 
7.988575 378 0 
7.988702 379 0 
7.989982 378 0 
7.990179 377 0 
7.99113 376 0 
7.991401 375 0 
7.993666 376 0 
7.995094 377 0 
7.99822 378 0 
7.99929 377 0 
7.999474 378 0 
8.004751 379 0 
8.005442 380 0 
8.006821 379 0 
8.007135 380 0 
8.007805 379 0 
8.008627 380 0 
8.011916 381 0 
8.012488 382 0 
8.013015 381 0 
8.01665 382 0 
8.020387 381 0 
8.021309 380 0 
8.022239 381 0 
8.02258 380 0 
8.02267 381 0 
8.022844 382 0 
8.029026 381 0 
8.032337 380 0 
8.034542 381 0 
8.03759 382 0 
8.038758 381 0 
8.038973 382 0 
8.040483 381 0 
8.041818 382 0 
8.043066 383 0 
8.044704 382 0 
8.045397 383 0 
8.045549 384 0 
8.046174 383 0 
8.047153 384 0 
8.048946 385 0 
8.052474 384 0 
8.053583 385 0 
8.054375 386 0 
8.060266 385 0 
8.061378 384 0 
8.063985 385 0 
8.065927 386 0 
8.066885 387 0 
8.069087 386 0 
8.071635 387 0 
8.07164 388 0 
8.075992 389 0 
8.07997 388 0 
8.080508 389 0 
8.083523 388 0 
8.08598 389 0 
8.088591 390 0 
8.088951 391 0 
8.090179 390 0 
8.090698 391 0 
8.091536 390 0 
8.093408 391 0 
8.093714 392 0 
8.094867 393 0 
8.095865 392 0 
8.101752 393 0 
8.103043 392 0 
8.103436 393 0 
8.103603 394 0 
8.110283 395 0 
8.110801 396 0 
8.111214 395 0 
8.112438 396 0 
8.114968 395 0 
8.115954 394 0 
8.116084 395 0 
8.117944 396 0 
8.11812 397 0 
8.121389 398 0 
8.122686 399 0 
8.122867 398 0 
8.124168 399 0 
8.124879 400 0 
8.128334 401 0 
8.131277 402 0 
8.136513 403 0 
8.137107 404 0 
8.138048 405 0 
8.14122 404 0 
8.14318 405 0 
8.144461 404 0 
8.145064 405 0 
8.145728 406 0 
8.146499 407 0 
8.146598 408 0 
8.147477 409 0 
8.147765 410 0 
8.147965 411 0 
8.148752 412 0 
8.150709 413 0 
8.152951 414 0 
8.153391 415 0 
8.155116 416 0 
8.155702 417 0 
8.159864 418 0 
8.1621 417 0 
8.162631 418 0 
8.163769 419 0 
8.164951 420 0 
8.168452 421 0 
8.169432 420 0 
8.170674 419 0 
8.172266 418 0 
8.172407 419 0 
8.174138 420 0 
8.174336 421 0 
8.178016 422 0 
8.178379 423 0 
8.17877 424 0 
8.179223 425 0 
8.180591 426 0 
8.180808 427 0 
8.181282 426 0 
8.182077 425 0 
8.182306 424 0 
8.183517 423 0 
8.18652 422 0 
8.188934 421 0 
8.190482 422 0 
8.195121 423 0 
8.196694 422 0 
8.197828 423 0 
8.198622 424 0 
8.201621 425 0 
8.20257 426 0 
8.203713 425 0 
8.206255 426 0 
8.206323 427 0 
8.207805 428 0 
8.20859 427 0 
8.209207 426 0 
8.211603 425 0 
8.213468 424 0 
8.213542 423 0 
8.214005 422 0 
8.21477 421 0 
8.215237 420 0 
8.218828 421 0 
8.218889 422 0 
8.219309 423 0 
8.220396 424 0 
8.220486 425 0 
8.221596 426 0 
8.225816 427 0 
8.227691 426 0 
8.229012 427 0 
8.230007 426 0 
8.230968 427 0 
8.234004 428 0 
8.235459 427 0 
8.237858 428 0 
8.238283 429 0 
8.240283 430 0 
8.241343 431 0 
8.241916 432 0 
8.243555 431 0 
8.245477 432 0 
8.246757 433 0 
8.248478 434 0 
8.249418 435 0 
8.250024 436 0 
8.250327 437 0 
8.250524 436 0 
8.251609 437 0 
8.252906 436 0 
8.255291 437 0 
8.260588 436 0 
8.262257 437 0 
8.265604 438 0 
8.265826 437 0 
8.266534 438 0 
8.269322 439 0 
8.270184 438 0 
8.271431 437 0 
8.273527 436 0 
8.273768 437 0 
8.274691 438 0 
8.277991 437 0 
8.278453 436 0 
8.282673 437 0 
8.283914 438 0 
8.284281 439 0 
8.286108 438 0 
8.286731 439 0 
8.287859 438 0 
8.287922 437 0 
8.288769 436 0 
8.292329 437 0 
8.293997 438 0 
