Time S R1 R2 RB 
0 1000 0 0 0 
9.77033442449906e-05 999 0 0 0 
0.000237494580949903 998 0 0 0 
0.00047105478520737 999 0 0 0 
0.000625882582232649 998 0 0 0 
0.00121405581553067 999 0 0 0 
0.00187714364273755 1000 0 0 0 
0.00240992471249407 1001 0 0 0 
0.00243804518436453 1002 0 0 0 
0.00259035989666786 1001 0 0 0 
0.00289651351995805 1002 0 0 0 
0.00307858350960909 1003 0 0 0 
0.0034056002134306 1004 0 0 0 
0.00441023989622369 1003 0 0 0 
0.00452003778736242 1004 0 0 0 
0.00487286094684202 1005 0 0 0 
0.00509029675543695 1004 0 0 0 
0.0052069128455036 1005 0 0 0 
0.00573635700123086 1006 0 0 0 
0.00601517099228484 1007 0 0 0 
0.006258586895514 1006 0 0 0 
0.00711865684848109 1007 0 0 0 
0.00713275814498104 1006 0 0 0 
0.00732503394254426 1007 0 0 0 
0.00770576658417949 1006 0 0 0 
0.00789498180726609 1007 0 0 0 
0.00943506120394107 1008 0 0 0 
0.010179419776944 1007 0 0 0 
0.0122184227042705 1008 0 0 0 
0.012232504903117 1009 0 0 0 
0.0123121861995295 1010 0 0 0 
0.0128629670447132 1009 0 0 0 
0.0131322916175281 1008 0 0 0 
0.0138387792455387 1009 0 0 0 
0.0140022609539437 1010 0 0 0 
0.0150044870375171 1009 0 0 0 
0.015117201202894 1008 0 0 0 
0.0153556637959154 1007 0 0 0 
0.0154791794488323 1008 0 0 0 
0.0162884191608205 1007 0 0 0 
0.0165230882611317 1006 0 0 0 
0.0165581110957123 1007 0 0 0 
0.016664693089918 1006 0 0 0 
0.0169110218187596 1007 0 0 0 
0.0169460379571512 1006 0 0 0 
0.0202035085116871 1007 0 0 0 
0.0203132170470469 1006 0 0 0 
0.0208616705112018 1007 0 0 0 
0.0209335577056623 1006 0 0 0 
0.0211486791684302 1007 0 0 0 
0.0212278623104215 1006 0 0 0 
0.0214326916697195 1005 0 0 0 
0.0216296885578071 1006 0 0 0 
0.0218887343438439 1005 0 0 0 
0.0226601849567097 1006 0 0 0 
0.0232485738043044 1005 0 0 0 
0.0241051788676808 1004 0 0 0 
0.0245308882568006 1005 0 0 0 
0.0247459505531713 1006 0 0 0 
0.0250190027542333 1007 0 0 0 
0.0251937340662694 1006 0 0 0 
0.0261188513526819 1007 0 0 0 
0.0268389397921825 1006 0 0 0 
0.0270257868390518 1007 0 0 0 
0.0270602615595019 1008 0 0 0 
0.0274383585261426 1009 0 0 0 
0.0276626758557198 1010 0 0 0 
0.0283208003031587 1011 0 0 0 
0.0287046367083408 1010 0 0 0 
0.0289918126610085 1009 0 0 0 
0.0290990795617163 1010 0 0 0 
0.0293354036561186 1009 0 0 0 
0.0293805234422007 1010 0 0 0 
0.0303285374336103 1009 0 0 0 
0.0310204767954313 1010 0 0 0 
0.0321108061787187 1011 0 0 0 
0.0321418680385923 1012 0 0 0 
0.0323786219840528 1011 0 0 0 
0.0325532702306246 1012 0 0 0 
0.0333561204074858 1013 0 0 0 
0.0334412169687099 1012 0 0 0 
0.0335871276911921 1013 0 0 0 
0.0350875380047894 1014 0 0 0 
0.0351336183109105 1013 0 0 0 
0.0355285421806408 1014 0 0 0 
0.0358399617422477 1015 0 0 0 
0.0367474975824152 1016 0 0 0 
0.0374730937815258 1017 0 0 0 
0.0375021628563325 1018 0 0 0 
0.0385481824328277 1017 0 0 0 
0.039619140065213 1018 0 0 0 
0.0396671630000616 1019 0 0 0 
0.0404706462687123 1020 0 0 0 
0.0408684845584743 1019 0 0 0 
0.0427241478609057 1018 0 0 0 
0.0439114528674996 1017 0 0 0 
0.044119594026318 1018 0 0 0 
0.0445731784104006 1017 0 0 0 
0.0445732027188465 1018 0 0 0 
0.0446419796409708 1017 0 0 0 
0.0453572429418469 1016 0 0 0 
0.0457389390232058 1017 0 0 0 
0.0462089044971838 1018 0 0 0 
0.046667720663684 1019 0 0 0 
0.0475790542614807 1018 0 0 0 
0.0480659784999642 1019 0 0 0 
0.0484073272508499 1018 0 0 0 
0.0486315752606972 1019 0 0 0 
0.0492305249365478 1020 0 0 0 
0.0504455840854508 1019 0 0 0 
0.0505451398214794 1020 0 0 0 
0.0519037615015887 1021 0 0 0 
0.0522583867374998 1020 0 0 0 
0.0523115620183397 1021 0 0 0 
0.0527559318280036 1022 0 0 0 
0.0527870283759837 1021 0 0 0 
0.0532118688662062 1020 0 0 0 
0.0533559264960985 1021 0 0 0 
0.0540900531951286 1022 0 0 0 
0.0541525429928734 1021 0 0 0 
0.0546961775592884 1020 0 0 0 
0.0549110044789987 1019 0 0 0 
0.0549118013513088 1020 0 0 0 
0.0550811439969013 1021 0 0 0 
0.0551137874956431 1022 0 0 0 
0.0554172195189335 1023 0 0 0 
0.0560575086791028 1024 0 0 0 
0.0563447990394675 1025 0 0 0 
0.0578193665234476 1026 0 0 0 
0.0579436147426839 1025 0 0 0 
0.0583012807146423 1026 0 0 0 
0.0585316381768898 1027 0 0 0 
0.0587096130208005 1026 0 0 0 
0.0591354559481057 1025 0 0 0 
0.0592737376414474 1024 0 0 0 
0.0593852212436102 1023 0 0 0 
0.0599887031958399 1024 0 0 0 
0.0612063897751525 1025 0 0 0 
0.0614546381325598 1026 0 0 0 
0.0616565594957944 1025 0 0 0 
0.0626169026481731 1026 0 0 0 
0.064141528365348 1027 0 0 0 
0.0646946767776323 1028 0 0 0 
0.0647902436118756 1027 0 0 0 
0.0660588345420862 1026 0 0 0 
0.0668924292860897 1027 0 0 0 
0.0670669098949234 1028 0 0 0 
0.0672789310572695 1029 0 0 0 
0.067461852747668 1030 0 0 0 
0.0693359528609976 1029 0 0 0 
0.0694611179460516 1030 0 0 0 
0.0694969165514007 1031 0 0 0 
0.0706569619772879 1032 0 0 0 
0.0716978421583261 1033 0 0 0 
0.0720459799452135 1032 0 0 0 
0.0723967136752326 1033 0 0 0 
0.0724206342897439 1034 0 0 0 
0.0729221897538976 1033 0 0 0 
0.0729356923855766 1032 0 0 0 
0.0729791438865374 1033 0 0 0 
0.0741339471601083 1032 0 0 0 
0.0758134241690587 1033 0 0 0 
0.0765074509038564 1032 0 0 0 
0.0766274234371647 1033 0 0 0 
0.0770051479091115 1032 0 0 0 
0.0784599168384659 1031 0 0 0 
0.0790918331157729 1032 0 0 0 
0.0794324506339932 1031 0 0 0 
0.0795625745062376 1032 0 0 0 
0.0798761124017963 1033 0 0 0 
0.0809737105962134 1034 0 0 0 
0.0815780268932717 1033 0 0 0 
0.0820953389217306 1034 0 0 0 
0.0822574530441376 1035 0 0 0 
0.0823492857202165 1034 0 0 0 
0.08319268526568 1033 0 0 0 
0.0840445169385432 1034 0 0 0 
0.0841931639099399 1035 0 0 0 
0.0853442922286614 1036 0 0 0 
0.0854814977366381 1037 0 0 0 
0.0863615496234332 1036 0 0 0 
0.0867960194923042 1037 0 0 0 
0.0881368022545854 1038 0 0 0 
0.0889926516695434 1037 0 0 0 
0.0892882393753608 1038 0 0 0 
0.0893364548438779 1037 0 0 0 
0.0896714304660395 1038 0 0 0 
0.0899263242868121 1039 0 0 0 
0.0903600252207012 1038 0 0 0 
0.0908495754779903 1039 0 0 0 
0.0912092568655732 1040 0 0 0 
0.0912835830926349 1039 0 0 0 
0.0913253208609166 1038 0 0 0 
0.091505994755643 1039 0 0 0 
0.0915935831897346 1038 0 0 0 
0.0924642484371891 1039 0 0 0 
0.0936972200044172 1040 0 0 0 
0.0937267139626698 1039 0 0 0 
0.0946195974609539 1038 0 0 0 
0.0954655437770109 1037 0 0 0 
0.095711858170863 1036 0 0 0 
0.0964764476134405 1035 0 0 0 
0.0974187817583583 1034 0 0 0 
0.0981269425918252 1035 0 0 0 
0.0993478580915182 1034 0 0 0 
0.0997296519151675 1033 0 0 0 
0.0999898973085221 1032 0 0 0 
0.100959697741099 1033 0 0 0 
0.10239733615184 1034 0 0 0 
0.10291585997343 1033 0 0 0 
0.103249578757409 1032 0 0 0 
0.103497264632778 1031 0 0 0 
0.104461381819761 1030 0 0 0 
0.108423176936618 1031 0 0 0 
0.108551254560685 1032 0 0 0 
0.110394356125224 1033 0 0 0 
0.110607706859423 1034 0 0 0 
0.111263706582225 1035 0 0 0 
0.111468223223428 1036 0 0 0 
0.1117855570428 1037 0 0 0 
0.111897851419543 1038 0 0 0 
0.112319820907147 1037 0 0 0 
0.112751419590203 1036 0 0 0 
0.113135036941403 1037 0 0 0 
0.113157275955086 1038 0 0 0 
0.113180666341256 1037 0 0 0 
0.113703356694415 1036 0 0 0 
0.113738395103468 1037 0 0 0 
0.114207938331601 1038 0 0 0 
0.114289649965536 1039 0 0 0 
0.114511567471411 1040 0 0 0 
0.114698716334675 1041 0 0 0 
0.115182350837899 1042 0 0 0 
0.115908598067373 1041 0 0 0 
0.116109777433594 1042 0 0 0 
0.116127813956301 1041 0 0 0 
0.116330946601026 1042 0 0 0 
0.117502441451237 1041 0 0 0 
0.117686057985497 1040 0 0 0 
0.118211727861572 1039 0 0 0 
0.118278964526401 1038 0 0 0 
0.118466276051568 1037 0 0 0 
0.118828549106992 1038 0 0 0 
0.119275539061458 1037 0 0 0 
0.119385920171133 1038 0 0 0 
0.119638513780797 1037 0 0 0 
0.120062390457711 1038 0 0 0 
0.120328956435129 1039 0 0 0 
0.120931669181719 1040 0 0 0 
0.121619887922922 1041 0 0 0 
0.121993547786995 1042 0 0 0 
0.122557213787434 1043 0 0 0 
0.122802330198677 1044 0 0 0 
0.123108243787225 1045 0 0 0 
0.124128665859931 1044 0 0 0 
0.124451741659806 1045 0 0 0 
0.124646918644648 1044 0 0 0 
0.124796052225257 1043 0 0 0 
0.124800817377273 1044 0 0 0 
0.125005731964934 1043 0 0 0 
0.125200677448917 1044 0 0 0 
0.12561814661032 1045 0 0 0 
0.125685911560858 1044 0 0 0 
0.125812109546874 1043 0 0 0 
0.126023854338576 1044 0 0 0 
0.126441800035459 1045 0 0 0 
0.12660555784995 1046 0 0 0 
0.126723396875817 1047 0 0 0 
0.127281156133029 1048 0 0 0 
0.127577461977124 1049 0 0 0 
0.128045880845722 1050 0 0 0 
0.128343279693259 1051 0 0 0 
0.128778343838819 1050 0 0 0 
0.128964994372851 1049 0 0 0 
0.129098550648747 1050 0 0 0 
0.129359653783104 1049 0 0 0 
0.129924612171178 1050 0 0 0 
0.131088875977225 1051 0 0 0 
0.131954481270193 1052 0 0 0 
0.132293035277461 1051 0 0 0 
0.133029306298315 1050 0 0 0 
0.133258961600827 1051 0 0 0 
0.135278469271626 1050 0 0 0 
0.135448508290583 1049 0 0 0 
0.13607159223801 1050 0 0 0 
0.13610661008055 1051 0 0 0 
0.137344825194349 1052 0 0 0 
0.138267444407653 1051 0 0 0 
0.140408526479377 1050 0 0 0 
0.140653772644022 1049 0 0 0 
0.140800242225047 1050 0 0 0 
0.141799136053191 1049 0 0 0 
0.142459475117282 1050 0 0 0 
0.142583539430842 1051 0 0 0 
0.143617629866932 1050 0 0 0 
0.144196524582924 1049 0 0 0 
0.145991486745598 1048 0 0 0 
0.146366639867102 1049 0 0 0 
0.147095847344358 1048 0 0 0 
0.147805423576189 1047 0 0 0 
0.147868153590549 1046 0 0 0 
0.148654159124505 1045 0 0 0 
0.149399642610884 1046 0 0 0 
0.14956254447816 1045 0 0 0 
0.149672680746357 1044 0 0 0 
0.150788844728804 1045 0 0 0 
0.150827997790103 1046 0 0 0 
0.150964420131311 1047 0 0 0 
0.152503851494642 1048 0 0 0 
0.152507563683742 1049 0 0 0 
0.153886063246435 1050 0 0 0 
0.154420994267206 1049 0 0 0 
0.154520356323892 1050 0 0 0 
0.154684700250598 1049 0 0 0 
0.157544892833235 1050 0 0 0 
0.157607759015445 1049 0 0 0 
0.158306384932317 1050 0 0 0 
0.158822700498378 1049 0 0 0 
